Link,Nome,Preço
https://www.kabum.com.br/produto/92998,"Processador AMD A8 9600 Bristol Ridge, 3.1GHz (3.4GHz Max Turbo), Cache 2MB, Quad Core, 4 Threads, AM4 - AD9600AGABBOX",
https://www.kabum.com.br/produto/135650,"Processador Intel Core I5 9400, 2.90GHz (4.10GHz Turbo), Cache 9MB, LGA 1151, Ví­deo Integrado - BX80684I59400",
https://www.kabum.com.br/produto/161604,"Processador AMD Ryzen 5 2400G, 3.6GHz, Cache 6MB, AM4 - YD2400C5FBBOX",
https://www.kabum.com.br/produto/162201,"Processador Intel Pentium G4560, 3.5GhHz, Cache 3MB, Dual Core, LGA 1151 - BX80677G4560",
https://www.kabum.com.br/produto/159010,"Processador AMD A6-7480 Box Dual Core 3.8GHz, 1MB Cache, FM2+ - Ad7480acabbox",
https://www.kabum.com.br/produto/199662,"Processador, Intel I5-9400f, Sk1151, 2.9ghz, 9mb, Imp Core, Coffee, 6 Nucleos",
https://www.kabum.com.br/produto/104144,"Processador Intel Core i7-9700F Coffee Lake, 3.0GHz (4.7GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684i79700F",
https://www.kabum.com.br/produto/102522,"Processador Intel Core i7-9700KF Coffee Lake Refresh, Cache 12MB, 3.6GHz (4.9GHz Max Turbo), LGA 1151, Sem Vídeo - BX80684I79700KF",
https://www.kabum.com.br/produto/175009,"Processador Intel Celeron G1820 2MB, 2.70GHz, LGA 1150",
https://www.kabum.com.br/produto/152722,"Processador AMD Ryzen 5 3600, 3.6GHz (4.2GHz Max Turbo), Cache 32MB, AM4, Sem Ví­deo - 100-100000031BOX",
https://www.kabum.com.br/produto/152740,"Processador Intel Core I7-9700 9ª Geração, 3.0GHz, Cache 12MB, Octa Core, 8 Threads, LGA 1151 - BX80684I79700",
https://www.kabum.com.br/produto/161629,"Processador Intel Core I3 6100 6ª Geração, 3.70GHz, Cache 3MB, LGA 1151, Skylake",
https://www.kabum.com.br/produto/194095,"Kit Upgrade i5 10400f, H410M",
https://www.kabum.com.br/produto/189368,"Processador Amd Fm2+ A6 7480, 3.8ghz 1mb",
https://www.kabum.com.br/produto/214339,"Processador AMD Ryzen 5 3500, 3.6GHz (4.1GHz Turbo), Hexa Core, 6 Threads, AM4, TDP 65W - 100-100000050MPK",
https://www.kabum.com.br/produto/210312,Processador Intel Pentium G5400 2 Nucleos,
https://www.kabum.com.br/produto/189517,"Processador AMD Ryzen 5 3600, 3.6GHz, 36MB Cache, AM4, Wraith Stealth",
https://www.kabum.com.br/produto/228439,"Processador Intel Core I5 11400F, 2.60GHz (4.40GHz Turbo), Cache 12MB",
https://www.kabum.com.br/produto/230209,"Processador Intel Core I7 9700F, 3GHz, Cache 12MB, LGA 1151",
https://www.kabum.com.br/produto/345715,"Processador Intel Core I7 3770, 3.4GHz, LGA 1155",
https://www.kabum.com.br/produto/332330,Processador Intel Core I3-2100 3.1ghz 2/4 Núcleos,
https://www.kabum.com.br/produto/345622,"Processador Intel Core I5-4590A, 3.0GHz, LGA 1150, OEM",
https://www.kabum.com.br/produto/345241,"Processador AMD FM2 6ª Geração, 3.9GHz, Radeon HD 8470D, OEM - AD640KOKA23HL",
https://www.kabum.com.br/produto/345334,"Processador Intel Core I5-2500 2ª Geração, 3.30GHz, LGA 1155, H2, OEM",
https://www.kabum.com.br/produto/364025,"Processador Intel Core I3-10100, 3.6ghz (4.3ghz Max Turbo), Lga 1200, 4 Núcleos, 8 Threads, Cache 6mb - Bx8070110100",
https://www.kabum.com.br/produto/358065,"Processador Intel Core I3-10100F, 3.6GHz (4.3GHz), Cache 6MB, LGA 1200 - BX8070110100F",
https://www.kabum.com.br/produto/364012,"Processador Intel Core I5-10400f, 2.9ghz (4.3ghz Max Turbo), Lga 1200, 6 Núcleos, 12 Threads, Cache 12mb - Bx8070110400f",
https://www.kabum.com.br/produto/381399,Processador Intel Core I3-10100F - BX8070110100F,
https://www.kabum.com.br/produto/355264,Processador Amd Ryzen 5 1600 Cache 19mb 3.2ghz 3.6ghz Max Turbo Am4 - Yd1600bbafbox,
https://www.kabum.com.br/produto/375819,"Processador Intel Core I5 4570S 4ª Geração, 2.90GHz, Cache 6MB, LGA 1150, OEM - 3408B023",
https://www.kabum.com.br/produto/373563,"Processador Intel Core I3-2120, 3.3GHz",
https://www.kabum.com.br/produto/339556,Processador Amd A6-9500 Dual-core 3.5ghz (3.8ghz Turbo) 1mb Cache Am4,
https://www.kabum.com.br/produto/384152,"Processador Amd Ryzen 5, 4600G, 11mb 3.7, 4.2ghz, Am4 - 100-100000147box",
https://www.kabum.com.br/produto/357796,Processador 1150 Core I5 4590 3.30ghz/6mb S/ Cooler I5-4590 Intel,
https://www.kabum.com.br/produto/358037,"Processador Intel Core I5-12600K, 3.7GHz (4.9GHz Max Turbo), Cache 20MB, LGA 1700 - BX8071512600K",
https://www.kabum.com.br/produto/422656,Processador AMD Am4 Ryzen 7 3700x 3.6ghz Octa Core - Oem,
https://www.kabum.com.br/produto/374240,"Processador Intel Core I3 2120, 3.3GHz, Cache 3MB, LGA 1155, Sem Cooler Tray",
https://www.kabum.com.br/produto/382060,"Processador Intel Core I5 7500, 3.4GHz, Cache 6MB, LGA 1151, Box",
https://www.kabum.com.br/produto/383356,"Processador Intel Core I7 3770, 3.9GHz, Cache 8MB, LGA 1155, Sem Cooler Tray",
https://www.kabum.com.br/produto/401443,"Processador Intel Core I3-4160T, 3.10GHz, Cache 3MB",
https://www.kabum.com.br/produto/406142,"Processador Intel Core i9-13900KS, 6.0GHz Max Turbo, Cache 36MB, 24 Núcleos, 32 Threads, LGA 1700, Vídeo Integrado - BX8071513900KS",
https://www.kabum.com.br/produto/373564,"Processador Intel Core I3-3220, 3.3GHz, FCLGA 1155",
https://www.kabum.com.br/produto/382020,"Processador 1155, Core I3, 2120 3.3ghz/3mb S/ Cooler Tray, I3-2120 Intel.",
https://www.kabum.com.br/produto/215025,"Processador AMD Ryzen 5 2400G 3.6GHz, 6MB, Socket AM4 2573 - YD2400C5FBBOX",
https://www.kabum.com.br/produto/261239,"Processador Intel Pentium E2160, 1.80GHz, Cache 1MB, Dual Core, 2 Threads, LGA775",
https://www.kabum.com.br/produto/277359,"Processador AMD Ryzen 5 3600, 3.6GHz, Cache 35MB, AM4",
https://www.kabum.com.br/produto/283074,Kit Intel Core I7 4790 Placa Mãe B85 Com Air Cooler E Espelho De Acrílico,
https://www.kabum.com.br/produto/297811,"Processador Intel Core I3-8300, 3.7GHz, Cache 8MB, LGA 1151",
https://www.kabum.com.br/produto/272437,"Processador Intel Core I5-10400 10ª Geração, 2.9GHz, Cache 12MB, LGA 1200",
https://www.kabum.com.br/produto/285239,Processador Amd Ryzen™ 5 5600x - 12 Threads - Turbo 4.6ghz - Cache 35mb - Am4 - 100-100000065box,
https://www.kabum.com.br/produto/280358,Ryzen 7 5700g 3.8ghz 20mb Am4 Amd,
https://www.kabum.com.br/produto/274444,Amd Ryzen 7 5700g Octa Core 16 Threads - 3.8Ghz turbo 4.6Ghz - Cache 20mb - Am4 - 100-100000263box,
https://www.kabum.com.br/produto/267223,Processador Intel Core I5-9400 9mb Lga 1151 Coffeelake 9 Geração - Bx80684i59400 - Intel,
https://www.kabum.com.br/produto/317019,"Processador Intel Xeon Lenovo DCG Silver 4210, 10C SR650 - 4XG7AA37932",
https://www.kabum.com.br/produto/315910,"Processador Intel Core I3-9100F 9ª Geração, 3.6GHz (4.20GHz Turbo Max), Cache 6MB, LGA 1151",
https://www.kabum.com.br/produto/345312,"Processador AMD A12-9800, 3.8GHz, AM4, OEM",
https://www.kabum.com.br/produto/345240,"Processador AMD Ryzen 3 3200GE, 3.3GHz, Cache 2MB, Quad Core, 4 Threads, AM4, Radeon Vega 8 Graphics, OEM",
https://www.kabum.com.br/produto/324994,"Processador Intel Celeron G5900, Cache 2MB - BX80701G5900",
https://www.kabum.com.br/produto/312708,Processador Gamer Intel Core I9-10900f Bx8070110900f De 10 Núcleos E 2.8ghz De Frequência,
https://www.kabum.com.br/produto/304510,"Processador Intel Core I5 4590, 3.7GHz, Cache 6MB, 1150, Sem Cooler",
https://www.kabum.com.br/produto/337684,"Processador Intel Core I3-12100F 2.9, LGA 1700 - BX8071512100FI",
https://www.kabum.com.br/produto/392063,"Processador Intel Core I5 7500, 3.4GHz, Cache 6MB, LGA 1151, Box",
https://www.kabum.com.br/produto/422688,"Processador Intel Core I3-3220, 3ª Geração, 3.30ghz, Socket LGA1155, Cache 3MB - Oem",
https://www.kabum.com.br/produto/431422,Processador Intel Core I7-11700 LGA 1200,
https://www.kabum.com.br/produto/429920,Processador Intel Bx807012400f 1700 Core I5 12400f 2.5ghz/ 18MB S/ Cooler Tray,
https://www.kabum.com.br/produto/422687,"Processador Intel Core I3-7100, 7ª Geração, 3.90ghz, Socket LGA1151, Cache 3MB - Oem",
https://www.kabum.com.br/produto/422657,"Processador AMD Athlon 3000g, 3.5GHz, AM4, Dual Core - OEM",
https://www.kabum.com.br/produto/422665,"Processador Intel 1700 Core I5-12400, 2.50ghz, FC LGA 1700 - OEM",
https://www.kabum.com.br/produto/422671,"Processador AMD Ryzen 3 3200g, 3.6GHz, Quad Core, AM4 Oem",
https://www.kabum.com.br/produto/459503,"Processado Intel Core I7 6700 3.4 8MB, LGA 1151 C/ Cooler",
https://www.kabum.com.br/produto/461403,"Processador Intel I5-12400f, LGA 1200, Sem Vídeo On-board Intel, Com Cooler Tray",
https://www.kabum.com.br/produto/402545,"Processador Intel I5 8500, 3.00GHz, LGA 1151, Com Cooler Tray",
https://www.kabum.com.br/produto/274970,"Processador Intel I5-6500, 3.60GHz, Cache 6MB, FCLGA 1151",
https://www.kabum.com.br/produto/382090,"Processador Intel Core I5 7500, 3.4GHz, Cache 6MB, LGA 1151, Sem Cooler Tray - BX80677I57500",
https://www.kabum.com.br/produto/158260,"Processador Intel Core I7-9700KF Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151, Sem Ví­deo - BX80684I79700KF",
https://www.kabum.com.br/produto/422673,"Processador AMD Athlon 64 3200+, 2.2GHz, 754, Ada3200aio4bx Oem",
https://www.kabum.com.br/produto/95565,"Processador AMD Ryzen 7 2700X, Cooler Wraith Prism, 3.7GHz (4.35GHz Max Turbo), Cache 20MB, Octa Core, 16 Threads, AM4 - YD270XBGAFBOX",
https://www.kabum.com.br/produto/86328,"Processador Intel Pentium G4560 Kaby Lake, 3.5Ghz, Cache 3MB, Dual Core, 4 Threads, LGA 1151 - BX80677G4560",
https://www.kabum.com.br/produto/407376,"Processador Intel Core I3 6100 3.7 Ghz, 3MB, 1151, 6a Geração, Com placa De Vídeo Integrada - OEM",
https://www.kabum.com.br/produto/405766,"Processador Intel Core i5-13400F, 4.6GHz Max Turbo, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700 - BX8071513400F",
https://www.kabum.com.br/produto/154679,"Processador Intel Celeron Dual Core G1820, 2.7GHz, LGA 1150",
https://www.kabum.com.br/produto/169806,"Processador Intel Xeon E-2224G, 3.5GHz (4.7GHz Turbo), Cache 8MB, LGA 1151 - BX80684E2224G",
https://www.kabum.com.br/produto/127446,"Processador Intel Core I5-8600K 8ª Geração, 3.6GHz, Hexa Core, Cache 9MB, LGA 1151, Sem Cooler - BX80684I58600K",
https://www.kabum.com.br/produto/168171,"Processador Intel Core I3-2120, 3.30GHz, Cache 3MB, LGA 1155, OEM",
https://www.kabum.com.br/produto/168197,"Processador Intel Pentium G2130, 3.20GHz, Cache 3MB, Dual Core, LGA 1155, OEM",
https://www.kabum.com.br/produto/102808,"Processador Intel Core i9-9900KF Coffee Lake Refresh, 3.6GHz (5.0GHz Max Turbo), Cache 16MB, Octa Core, 16 Threads, LGA 1151, Sem Vídeo - BX80684I99900KF",
https://www.kabum.com.br/produto/162086,"Processador Intel Core I5 8400 Coffee Lake, 2.8GHz, Cache 9MB, LGA 1151",
https://www.kabum.com.br/produto/161590,"Processador AMD Ryzen 3 2200G, 3.5GHz, Cache 6MB, AM4Y - D2200C5FBBOX",
https://www.kabum.com.br/produto/84403,"Processador Intel Core i7-7700 Kaby Lake, 3.6GHz (4.2GHz Max Turbo), Cache 8MB, LGA 1151 - BX80677I77700",
https://www.kabum.com.br/produto/98765,"Processador Intel Core i5-9600K Coffee Lake Refresh, 3.7GHz (4.6GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I59600K",
https://www.kabum.com.br/produto/108896,"Processador AMD Athlon 3000G Two Core, 3500MHz, Cache 5MB, 2 Núcleos, 4 Threads, AM4 - YD3000C6FHBOX",
https://www.kabum.com.br/produto/107355,"Processador Intel Core i9-10900X Cascade Lake, 3.7GHz (4.7GHz Max Turbo), Cache 19.25MB, 10 Núcleos, 20 Threads, LGA 2066 - BX8069510900X",
https://www.kabum.com.br/produto/125554,"Processador Intel Pentium Gold G6400 Processor, 4.00 GHz, Cache 4MB, Dual Core, 4 Threads, LGA1200 - BX80701G6400",
https://www.kabum.com.br/produto/199803,"Processador AMD Ryzen 5 5600X, 6 Núcleos, 100-100000065BOX",
https://www.kabum.com.br/produto/167094,Processador AMD LGA AM4 Ryzen 3 3200G 3.6GHz 6Mb Radeon RX Vega8- YD3200C5FHBOX,
https://www.kabum.com.br/produto/189923,Processador Amd Ryzen 7 3.6ghz Turbo 4.4ghz 3700x 32mb Am4 Sem Video,
https://www.kabum.com.br/produto/163057,"Processador Intel Core I5-3470, 3.2GHz, Cache 6MB, Quad Core, Vídeo Integrado, LGA 1155",
https://www.kabum.com.br/produto/199659,"Processador Intel Core I7-10700K, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700K",
https://www.kabum.com.br/produto/166230,"Processador Intel I3 9350KF, 4GHz, Cache 8MB, LGA 1151",
https://www.kabum.com.br/produto/202070,"Processador Intel Core I5-10400f, Cache 12mb, 2.9ghz Max Turbo, 4.3ghz Max Turbo, Lga 1200 - Bx8070110400f",
https://www.kabum.com.br/produto/240196,Processador Intel Core I7-10700f 16mb 2.9ghz - Bx8070110700f 3266,
https://www.kabum.com.br/produto/232146,"Processador Intel Pentium Gold G5420, 3.80GHz, Cache 4MB",
https://www.kabum.com.br/produto/220316,"Processador Amd Ryzen 7 3800x 3.9ghz 4.5ghz Turbo, Wraith Prism, Rgb, Am4 - 100-100000025BOX",
https://www.kabum.com.br/produto/162110,"Processador Intel Core I7 6700 Skylake, 3.4GHz (Turbo Max 4.00GHz), Cache 8MB, LGA 1151",
https://www.kabum.com.br/produto/237950,Processador Intel Core I5-10400 2.9ghz 12mb - Lga 1200 - Bx8070110400 3501,
https://www.kabum.com.br/produto/159234,Kit Upgrade Amd Ryzen 5 5600g / Placa Mãe Gigabyte A520m S2h Am4 / Memória Kingston Hyperx 2x8gb 3000mhz,
https://www.kabum.com.br/produto/203167,"Processador Intel Core I3 6100, 3.7GHz, Cache 3MB, LGA 1151, Sem Cooler Tray",
https://www.kabum.com.br/produto/218857,"Processador Intel Core I3 10100f, 3.6 Ghz, 6mb, 1200 Pinos",
https://www.kabum.com.br/produto/274238,Processador Amd Ryzen 9 5900x AM4 - 100-100000061wof,
https://www.kabum.com.br/produto/299490,"Processador Intel I3 10105F LGA 1200, Quad Core 3.70GHz, 6MB Cache, Sem Video - BX8070110105F",
https://www.kabum.com.br/produto/293856,"Processador Intel Celeron G5920 10ª Geração, Cache 2MB, Dual Core, LGA 1200 - BX80701G5920",
https://www.kabum.com.br/produto/219680,"Processador Amd Ryzen 7 3800xt, 3.9 - 4.7ghz, 32mb, Am4",
https://www.kabum.com.br/produto/255050,"Processador Intel Core I9-9900K Coffe Lake 9ª Geração, 3.6GHz (5.0GHz Max Turbo), Cache 16MB, LGA 1151",
https://www.kabum.com.br/produto/255051,"Processador Intel Core I7-9700 Coffee Lake 9ª Geração, 3GHz, Cache 12MB, LGA 1151 - BX80684I79700",
https://www.kabum.com.br/produto/197201,"Processador Intel Pentium G5420 Gold Coffe Lake, 3.8GHz, LGA 1151 - BX80684G5420",
https://www.kabum.com.br/produto/199775,"Processador AMD A10 9700 Bristol Ridge, 3.5GHz (3.8GHz Max Turbo), Cache 2MB, AM4, DDR4 - AD9700AGABBOX",
https://www.kabum.com.br/produto/298115,"Processador Amd Ryzen 5 5600g, 3.9ghz, Am4, Vídeo Integrado, 6 Núcleos - 100-100000252box",
https://www.kabum.com.br/produto/298099,Processador Intel I5-10400f 2.9ghz 10geração 12mb,
https://www.kabum.com.br/produto/373646,"Processador Intel I3 3220 3ª Geração, 3.30GHz, Cache 3MB, 4 Threads",
https://www.kabum.com.br/produto/388104,Processador Amd Ryzen 7 5700x 4.6 Ghz 100-100000926wof,
https://www.kabum.com.br/produto/392068,"Processador Intel Core I5 4570, 3.20GHz, Cache 6MB, LGA 1150",
https://www.kabum.com.br/produto/373572,"Processador Intel I5-3470, 32GB",
https://www.kabum.com.br/produto/405596,"Processador Intel I3-9100, 4.20GHz, Cache 6MB, FCLGA 1151",
https://www.kabum.com.br/produto/402581,"Processador Intel I7-4790, 3.6GHz, Cache 8MB, LGA 1150, Com Cooler Tray",
https://www.kabum.com.br/produto/313531,"Processador AMD Ryzen 5 1600, 3.2GHz, Cache 19MB, AM4, 65W, Sem Ví­deo - YD1600BBAEBOX",
https://www.kabum.com.br/produto/279971,Processador Gamer Amd Ryzen 9 5900x 100-100000061wof De 12 Núcleos E 3.7ghz De Frequência,
https://www.kabum.com.br/produto/349308,Processador Intel Core I3-3220 Sk1155 3.3ghz 3mb Imp,
https://www.kabum.com.br/produto/332543,"Processador Intel Core I3-12100F, 3.3GHz (4.3GHz Max Turbo), Cache 12MB, LGA 1700 - BX8071512100F",
https://www.kabum.com.br/produto/364854,"Processador Intel I3-10100, 3.6GHz, Cache 6MB, FCLGA 1200",
https://www.kabum.com.br/produto/352586,Processador Amd Ryzen 7 5700g (am4 / 8 Cores/16 Threads/4.6ghz /16mb Cache/wraith Stealth/vega 8),
https://www.kabum.com.br/produto/345264,"Processador Intel Core I7-2600K, 3.40GHz, LGA 1155, OEM",
https://www.kabum.com.br/produto/345305,"Processador Intel I3-9100F Coffee Lake, 3.60GHz, Smart Cache 6MB, Quad Core, 4 Threads, LGA 1151, FCLGA, OEM",
https://www.kabum.com.br/produto/357921,Processador 1155 Core I7 3770 3.9ghz/8mb S/cooler Tray I7-3770 Intel,
https://www.kabum.com.br/produto/357867,Processador Am4 Ryzen 7 5800x 4.7ghz/32mb S/cooler Box R7 5800x Amd,
https://www.kabum.com.br/produto/358042,Processador Intel Core I3-12100f Cache 12mb 3.3ghz Max Turbo 4.3ghz Lga 1700 Bx8071512100f,
https://www.kabum.com.br/produto/294901,"Processador Pentium G6405 Lga1200 Gold 4,10ghz 4mb",
https://www.kabum.com.br/produto/315006,Processador AMD Ryzen 5 PRO 4650GE - 100100000153MPKI,
https://www.kabum.com.br/produto/318315,Processador Intel Pentium Gold G6405 4.1ghz 4mb Lga 1200 10g,
https://www.kabum.com.br/produto/328076,Processador Amd Ryzen 5 2400g 3.6 Ghz 6mb Am4,
https://www.kabum.com.br/produto/298378,Processador I3 10100f Lga 1200 Bx8070110100f Quad Core I3-10100f 3.60ghz 6mb Cache Sem Video 10ger,
https://www.kabum.com.br/produto/302731,"Processador AMD Ryzen 5 PRO 4650G, 3.7GHz, Cache 8MB, Núcleos GPU 7, 12 Threads, AM4 - 100100000143MPKI",
https://www.kabum.com.br/produto/358045,"Processador Intel Core I7-10700F, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700F",
https://www.kabum.com.br/produto/382091,"Processador Intel Core I3 4160, 3.6GHz, Cache 3MB, LGA 1150, Sem Cooler",
https://www.kabum.com.br/produto/397379,"Processador AMD Ryzen 5 3400GE, 3.3GHz, Cache 4MB, Quad Core, AM4 - YD3400C6M4MFH",
https://www.kabum.com.br/produto/358044,Processador Intel Pentium Gold G6405 4.1ghz Lga1200  Bx80701g6405,
https://www.kabum.com.br/produto/345223,"Processador Intel Core I5-6400, 2.70GHz, OEM",
https://www.kabum.com.br/produto/345239,"Processador AMD A6-7400K, 3.5GHz, Dual Core, FM2+, OEM",
https://www.kabum.com.br/produto/345257,"Processador Intel Core I3-8100, 3.60GHz, LGA 1151, OEM",
https://www.kabum.com.br/produto/315017,"Processador Intel Core I7 12700F, 2.1GHz - Bx8071512700fI",
https://www.kabum.com.br/produto/328643,"Processador AMD A6-9500, Muitpack - AD9500AGABBOX",
https://www.kabum.com.br/produto/421594,Processador Intel LGA 1151 I5 6500 3.20 6 MB C/ Cooler Tray,
https://www.kabum.com.br/produto/427289,"Processador Intel Core I5-10400f, Cache 12MB, 2.9ghz (4.3ghz Max Turbo), Lga 1200",
https://www.kabum.com.br/produto/422658,"Processador Intel Core I7-8700, 3.20GHz, LGA 1151 - Oem",
https://www.kabum.com.br/produto/422672,"Processador Intel Core I5-12400f 12ª geração, 2.50GHz, LGA 1700 Oem",
https://www.kabum.com.br/produto/218856,"Processador Intel Core I5 9400f, 2.9 Ghz, 9mb, 1151 Pino",
https://www.kabum.com.br/produto/446422,Processador Intel LGA 1151 I3 9100f 3.6ghz 6MB LGA C/ Cooler Tray,
https://www.kabum.com.br/produto/430119,Processador Intel LGA 1200 I5 11400f S/video On-board Intel C/ Cooler Tray,
https://www.kabum.com.br/produto/459502,"Processador Intel Core I7 4770, 4Ger, LGA 1150 C/ Cooler, Tray",
https://www.kabum.com.br/produto/459505,"Processador Intel Core I5 9500, LGA 1151 C/ Cooler Tray",
https://www.kabum.com.br/produto/459511,"Processador Intel Core I3 3240 3Ger, LGA 1155, C/ Cooler Tray",
https://www.kabum.com.br/produto/348100,"Processador AMD Ryzen 7 PRO 4750GE, AM4 - 100100000152MPKI",
https://www.kabum.com.br/produto/462366,"Processador Intel Pentium Gold G5420, Coffee Lake 3.8 Ghz, 4mb",
https://www.kabum.com.br/produto/416282,"Processador Intel Core I5 6500, 3.2GHz, Cache 6MB, LGA 1151, Sem Cooler Tray",
https://www.kabum.com.br/produto/429142,"Processador AMD Ryzen 5 3600, 3.6 GHz (4.2 Turbo), Cache 35MB, 6 Núcleos, 12 Threads, Sem Vídeo Integrado - 100-100000031box",
https://www.kabum.com.br/produto/444815,"Processador Intel Core I5 4690, 4ª Geração, 3.50ghz 6MB Oem 1150",
https://www.kabum.com.br/produto/425111,"Processador Intel Core I7 8700, 8ª Geração, 3.20Ghz, 12MB Oem 1151",
https://www.kabum.com.br/produto/422662,"Processador Intel Core I3-12100f, 3.30ghz, LGA 1700 - OEM",
https://www.kabum.com.br/produto/459508,"Processador Intel Core I5 9400F, 9MB 2.9GHz, Lga1151 S/video On-board C/ Cooler Tray",
https://www.kabum.com.br/produto/364293,"Processador Intel I3 2100, 3.10GHz, Cache 3MB, LGA 1155, Tray",
https://www.kabum.com.br/produto/459506,"Processador Intel Core I5 6400, LGA 1151, C/ Cooler, Tray",
https://www.kabum.com.br/produto/231040,"Processador Intel I5-3470, 3.60GHz, Cache 6MB, FCLGA 1155, OEM",
https://www.kabum.com.br/produto/311353,"Processador 1150 Core I7 4790 3,6ghz/8MB S/cooler Tray 4ªg I7-4790 Intel",
https://www.kabum.com.br/produto/437103,"Processador Intel Lga 1150 I3 4330, 4 Geração Com Cooler Tray",
https://www.kabum.com.br/produto/231040,"Processador Intel I5-3470, 3.60GHz, Cache 6MB, FCLGA 1155, OEM",
https://www.kabum.com.br/produto/444799,"Processador AMD Ryzen 5 5600g 3.9GHz, Cache 16MB, AM4 - OEM",
https://www.kabum.com.br/produto/358007,"Processador Intel G7400 Pentium Gold, 3.70GHz, Cache 6MB, 4 Threads, 1700, Box - BX80715G7400",
https://www.kabum.com.br/produto/218515,"Processador AMD Ryzen 9 3900XT, 3.8GHz, AM4 - 100-100000277WOF",
https://www.kabum.com.br/produto/108898,"Processador AMD A6-7480 Dual Core, 3.8Ghz, Cache 1MB, 2 Threads, FM2+ - AD7480ACABBOX",
https://www.kabum.com.br/produto/148911,"Processador Intel Core i5-11400 11ª Geração, 2.6 GHz (4.4GHz Turbo), Cache 12MB, 6 Núcleos, 12 Threads, LGA1200, Vídeo Integrado - BX8070811400",
https://www.kabum.com.br/produto/326427,"Processador Intel Core I5-10400, Cache 12mb, 2.9ghz 4.3ghz Max Turbo, Lga 1200 - Bx8070110400",
https://www.kabum.com.br/produto/325142,"Processador Intel I3 4160, 3.6GHz, Cache 3MB, LGA 1150, OEM",
https://www.kabum.com.br/produto/345262,"Processador Intel Core I5-7400, 3.00GHz, OEM",
https://www.kabum.com.br/produto/341164,"Processador AMD Ryzen 5 4500, 3.6GHz, (4.1GHz Turbo), Cache 8MB, AM4, OEM, Multipack - 100-000000644MPK",
https://www.kabum.com.br/produto/340701,"Processador Intel I5 7500, 3.4GHz, LGA 1151, Tray",
https://www.kabum.com.br/produto/345297,"Processador Intel Core I5-10400F, 2.90GHz, LGA 1200, OEM",
https://www.kabum.com.br/produto/333299,Processador Lenovo Isg 4214r 12c Sr650 4xg7a37980,
https://www.kabum.com.br/produto/333214,"Processador Intel Core I3, 3.10GHz, Cache 6MB, Quad Core, 4 Threads, OEM",
https://www.kabum.com.br/produto/277180,Processador Intel Core I5-9600k 3.7ghz 9mb Lga1151 Coffe Lake Refresh 9 Geração Bx80684i59600k,
https://www.kabum.com.br/produto/233175,"Processador Intel Core I3 4130, 3.4GHz, Cache 3MB, 1150, OEM",
https://www.kabum.com.br/produto/254980,"Processador Intel Core I7-11700K 11ª Geração, 3.60GHz (5.00GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700K",
https://www.kabum.com.br/produto/240616,"Processador, Amd Ryzen 5, 5600x 3.7ghz, 35mb, Com Socket Am4, E Fan Inclusa - 100-100000065box 3508",
https://www.kabum.com.br/produto/238103,"Processador Intel Core I3-2100, 3.10GHz, LGA 1155",
https://www.kabum.com.br/produto/238706,"Processador Amd Ryzen 5 2400g 3.6ghz (3.9ghz Max Turbo), Cache 6mb, Am4, Radeon Rx Vega 11 - Box",
https://www.kabum.com.br/produto/248470,"Processador AMD A8 9600 Bristol Ridge, 3.4GHz, Cache 2MB, Quad Core, AM4, Box",
https://www.kabum.com.br/produto/199697,Processador Intel I5-9400 Sk1151 2.9ghz 9mb Imp Core Coffee 6 Nucleos,
https://www.kabum.com.br/produto/245631,"Processador AMD Ryzen 5 3500, 3.6GHz (4.1GHz Turbo), Hexa Core, 6 Threads, AM4, Cooler Wraith Stealth - 100-100000050MPK",
https://www.kabum.com.br/produto/235904,"Processador AMD Athlon 320GE, 3.5GHz, AM4, Vega 3, OEM - YD32GEC6FHMPK",
https://www.kabum.com.br/produto/219679,"Processador Amd Ryzen 3 3200g, Cache 4mb, 3.6ghz 4ghz Max Turbo, Am4 - Yd320gc5fibox",
https://www.kabum.com.br/produto/223581,"Processador Intel I5 4590, 3.30GHz, LGA 1150, OEM",
https://www.kabum.com.br/produto/240793,"Processador Intel Xeon Silver Lenovo ISG, 4214 SR650 - 4XG7A37929",
https://www.kabum.com.br/produto/320057,"Processador Intel Core I7-10700f, Cache 16mb, 2.9ghz 4.8ghz Max Turbo, Lga 1200 - Bx8070110700f",
https://www.kabum.com.br/produto/315622,"Processador Intel Core I3-3240, 3.4GHz, Cache 3MB, LGA 1155, OEM, 55W",
https://www.kabum.com.br/produto/345630,"Processador AMD Ryzen 5 3600, 3.6GHz, Hexa Core, AM4, OEM",
https://www.kabum.com.br/produto/365001,Processador Intel Core I7 10700k 3.8ghz 10º Geração Socket Lga 1200 Bx8070110700k,
https://www.kabum.com.br/produto/328082,Processador Intel Core I3-10100f - Bx8070110100f,
https://www.kabum.com.br/produto/339515,"Processador Amd Ryzen 7 5700g, 3.8ghz (4.6ghz Max Turbo), Am4, Vídeo Integrado, 8 Núcleos",
